15	0	0	12	12	-1	-1	-758	-758	100	100	9.45894e-005	0.000107788	-1	-1	-1	-1	100	100	-1	-1	15	-750	0.000668725	-1	100	-1	-1	100	-1	15	-750	0	15	-750	-0.999309	
15	0	0	15	15	-1	-1	-736	-736	100	100	9.67892e-005	0.000111088	-1	-1	-1	-1	100	100	-1	-1	15	-736	0.000616298	-1	100	-1	-1	100	-1	15	-736	0	15	-736	-0.999406	
15	0	0	15	15	-1	-1	-451	-451	100	100	9.42228e-005	0.000108521	-1	-1	-1	-1	100	100	-1	-1	15	-451	0.000629863	-1	100	-1	-1	100	-1	15	-451	0	15	-451	-0.9993	
15	0	0	12	12	-1	-1	-672	-672	100	100	9.7889e-005	0.000113654	-1	-1	-1	-1	100	100	-1	-1	15	-666	0.000588068	-1	100	-1	-1	100	-1	15	-666	0	15	-666	-0.999409	
15	0	0	12	12	-1	-1	-314.5	-314.5	100	100	9.93555e-005	0.000199811	-1	-1	-1	-1	100	100	-1	-1	12	-314.5	0.000811343	-1	100	-1	-1	100	-1	12	-314.5	0	12	-314.5	-0.998869	
15	0	0	13	13	-1	-1	-457.5	-457.5	100	100	9.82557e-005	0.000113654	-1	-1	-1	-1	100	100	-1	-1	15	-456	0.000711254	-1	100	-1	-1	100	-1	15	-456	0	15	-456	-0.999377	
15	0	0	9	9	-1	-1	-333	-333	100	100	0.000107421	0.00012172	-1	-1	-1	-1	100	100	-1	-1	12	-279	0.000816109	-1	100	-1	-1	100	-1	9	-279	0	9	-279	-0.998886	
15	0	0	13	13	-1	-1	-330.5	-330.5	100	100	0.000109988	0.000124653	-1	-1	-1	-1	100	100	-1	-1	15	-311	0.000765148	-1	100	-1	-1	100	-1	15	-311	0	15	-311	-0.999317	
15	0	0	13	13	-1	-1	-477.5	-477.5	100	100	9.97222e-005	0.000114021	-1	-1	-1	-1	100	100	-1	-1	15	-474	0.00071162	-1	100	-1	-1	100	-1	15	-474	0	15	-474	-0.999187	
15	0	0	12	12	-1	-1	-418	-418	100	100	0.000102655	0.000116954	-1	-1	-1	-1	100	100	-1	-1	15	-357	0.000871102	-1	100	-1	-1	100	-1	15	-357	0	15	-357	-0.999119	
15	0	0	13	13	-1	-1	-790.5	-790.5	100	100	9.75224e-005	0.000111454	-1	-1	-1	-1	100	100	-1	-1	15	-753	0.00114534	-1	100	-1	-1	100	-1	15	-753	0	15	-753	-0.999317	
15	0	0	12	12	-1	-1	-427.5	-427.5	100	100	0.000110354	0.000126119	-1	-1	-1	-1	100	100	-1	-1	15	-411	0.000597966	-1	100	-1	-1	100	-1	15	-411	0	15	-411	-0.999244	
15	0	0	15	15	-1	-1	-431	-431	100	100	9.31229e-005	0.000106688	-1	-1	-1	-1	100	100	-1	-1	15	-431	0.000597233	-1	100	-1	-1	100	-1	15	-431	0	15	-431	-0.999216	
15	0	0	15	15	-1	-1	-207	-207	100	100	9.45894e-005	0.000107788	-1	-1	-1	-1	100	100	-1	-1	15	-207	0.0005987	-1	100	-1	-1	100	-1	15	-207	0	15	-207	-0.999389	
15	0	0	15	15	-1	-1	-434	-434	100	100	9.89889e-005	0.000112921	-1	-1	-1	-1	100	100	-1	-1	15	-434	0.000609698	-1	100	-1	-1	100	-1	15	-434	0	15	-434	-0.999392	
15	0	0	15	15	-1	-1	-338	-338	100	100	0.000100822	0.00011512	-1	-1	-1	-1	100	100	-1	-1	15	-338	0.000776513	-1	100	-1	-1	100	-1	15	-338	0	15	-338	-0.999405	
15	0	0	9	9	-1	-1	-656	-656	100	100	9.75224e-005	0.000111454	-1	-1	-1	-1	100	100	-1	-1	15	-644	0.000662126	-1	100	-1	-1	100	-1	15	-644	0	15	-644	-0.999197	
15	0	0	15	15	-1	-1	-472	-472	100	100	0.000107788	0.000122086	-1	-1	-1	-1	100	100	-1	-1	15	-472	0.000612631	-1	100	-1	-1	100	-1	15	-472	0	15	-472	-0.999406	
15	0	0	12	12	-1	-1	-433.5	-433.5	100	100	9.4956e-005	0.000109621	-1	-1	-1	-1	100	100	-1	-1	15	-417	0.0005954	-1	100	-1	-1	100	-1	15	-417	0	15	-417	-0.999384	
15	0	0	13	13	-1	-1	-757.5	-757.5	100	100	9.93555e-005	0.000113287	-1	-1	-1	-1	100	100	-1	-1	15	-756	0.000598333	-1	100	-1	-1	100	-1	15	-756	0	15	-756	-0.999387	
15	0	0	15	15	-1	-1	-728	-728	100	100	0.000105222	0.000119887	-1	-1	-1	-1	100	100	-1	-1	15	-728	0.000629863	-1	100	-1	-1	100	-1	15	-728	0	15	-728	-0.999398	
