80	0	0	8	8	-1	-1	-5341	-5341	100	100	0.000605666	0.000704654	-1	-1	-1	-1	100	100	-1	-1	48	-3051	0.0113203	-1	100	-1	-1	100	-1	48	-3051	0	48	-3051	-0.978137	
80	0	0	18	18	-1	-1	-5842	-5842	100	100	0.000558737	0.000656993	-1	-1	-1	-1	100	100	-1	-1	53	-3915.75	0.0117639	-1	100	-1	-1	100	-1	53	-3915.75	0	61	-3908.75	-0.975912	
80	0	0	8	8	-1	-1	-4684.5	-4684.5	100	100	0.000571936	0.000669092	-1	-1	-1	-1	100	100	-1	-1	61	-2866.5	0.00991832	-1	100	-1	-1	100	-1	61	-2866.5	0	61	-2866.5	-0.980066	
80	0	0	17	17	-1	-1	-5068.5	-5068.5	100	100	0.000569003	0.000665792	-1	-1	-1	-1	100	100	-1	-1	57	-3302	0.00958653	-1	100	-1	-1	100	-1	58	-3290.5	0	57	-3302	-0.973652	
80	0	0	11	11	-1	-1	-5309.5	-5309.5	100	100	0.000577069	0.000678991	-1	-1	-1	-1	100	100	-1	-1	53	-3204.5	0.012249	-1	100	-1	-1	100	-1	50	-3204.5	0	50	-3204.5	-0.980468	
80	0	0	8	8	-1	-1	-5782	-5782	100	100	0.000657726	0.000757082	-1	-1	-1	-1	100	100	-1	-1	64	-3660.25	0.0102347	-1	100	-1	-1	100	-1	64	-3660.25	0	64	-3660.25	-0.976312	
80	0	0	9	9	-1	-1	-5728.5	-5728.5	100	100	0.000562037	0.000661759	-1	-1	-1	-1	100	100	-1	-1	49	-3815.5	0.0114673	-1	100	-1	-1	100	-1	49	-3815.5	0	49	-3815.5	-0.975488	
80	0	0	8	8	-1	-1	-4523.5	-4523.5	100	100	0.000584401	0.00068449	-1	-1	-1	-1	100	100	-1	-1	56	-2632	0.0123388	-1	100	-1	-1	100	-1	53	-2632	0	53	-2632	-0.980371	
80	0	0	15	15	-1	-1	-4877	-4877	100	100	0.000596867	0.000700622	-1	-1	-1	-1	100	100	-1	-1	60	-3150.5	0.0111095	-1	100	-1	-1	100	-1	60	-3150.5	0	60	-3150.5	-0.976382	
80	0	0	18	18	-1	-1	-4545.5	-4545.5	100	100	0.000555438	0.00065296	-1	-1	-1	-1	100	100	-1	-1	68	-2990	0.0100565	-1	100	-1	-1	100	-1	68	-2990	0	68	-2990	-0.97893	
80	0	0	25	25	-1	-1	-5233.5	-5233.5	100	100	0.000546639	0.000638662	-1	-1	-1	-1	100	100	-1	-1	60	-3445	0.00902229	-1	100	-1	-1	100	-1	56	-3445	0	56	-3445	-0.979553	
80	0	0	36	36	-1	-1	-6038.5	-6038.5	100	100	0.000528308	0.00062473	-1	-1	-1	-1	100	100	-1	-1	56	-4696.5	0.00939112	-1	100	-1	-1	100	-1	56	-4696.5	0	56	-4696.5	-0.975192	
80	0	0	28	28	-1	-1	-6076.5	-6076.5	100	100	0.000552871	0.000647827	-1	-1	-1	-1	100	100	-1	-1	72	-4331	0.00958359	-1	100	-1	-1	100	-1	72	-4331	0	72	-4331	-0.982182	
80	0	0	13	13	-1	-1	-4415	-4415	100	100	0.000578169	0.000677524	-1	-1	-1	-1	100	100	-1	-1	64	-2643	0.0103124	-1	100	-1	-1	100	-1	64	-2643	0	64	-2643	-0.980127	
80	0	0	13	13	-1	-1	-5023	-5023	100	100	0.000575236	0.000673491	-1	-1	-1	-1	100	100	-1	-1	68	-3441	0.0164061	-1	100	-1	-1	100	-1	68	-3441	0	68	-3441	-0.980695	
80	0	0	12	12	-1	-1	-5173	-5173	100	100	0.000558371	0.00065846	-1	-1	-1	-1	100	100	-1	-1	65	-3386.5	0.0107612	-1	100	-1	-1	100	-1	65	-3386.5	0	65	-3386.5	-0.978585	
80	0	0	25	25	-1	-1	-6193	-6193	100	100	0.000574502	0.000670192	-1	-1	-1	-1	100	100	-1	-1	68	-4141	0.00995205	-1	100	-1	-1	100	-1	68	-4017	0	64	-4061	-0.97859	
80	0	0	26	26	-1	-1	-5318.5	-5318.5	100	100	0.000603832	0.000700988	-1	-1	-1	-1	100	100	-1	-1	68	-3676	0.0131949	-1	100	-1	-1	100	-1	64	-3695	0	68	-3676	-0.975926	
80	0	0	14	14	-1	-1	-4653.5	-4653.5	100	100	0.000570103	0.000668359	-1	-1	-1	-1	100	100	-1	-1	53	-2830.5	0.0116972	-1	100	-1	-1	100	-1	53	-2830.5	0	53	-2830.5	-0.975685	
