40	0	0	4	4	-1	-1	-2755.5	-2755.5	100	100	0.000406588	0.000461582	-1	-1	-1	-1	100	100	-1	-1	24	-1700.5	0.00536043	-1	100	-1	-1	100	-1	24	-1700.5	0	24	-1700.5	-0.989155	
40	0	0	20	20	-1	-1	-2658	-2658	100	100	0.000312365	0.000362959	-1	-1	-1	-1	100	100	-1	-1	36	-2280	0.00516062	-1	100	-1	-1	100	-1	36	-2280	0	36	-2280	-0.991731	
40	0	0	12	12	-1	-1	-2095.5	-2095.5	100	100	0.000359293	0.000415387	-1	-1	-1	-1	100	100	-1	-1	24	-1647.5	0.00521085	-1	100	-1	-1	100	-1	24	-1647.5	0	24	-1647.5	-0.991346	
40	0	0	13	13	-1	-1	-3581.5	-3581.5	100	100	0.000311998	0.000362593	-1	-1	-1	-1	100	100	-1	-1	33	-2509	0.004181	-1	100	-1	-1	100	-1	33	-2509	0	33	-2509	-0.989953	
40	0	0	20	20	-1	-1	-2631.5	-2631.5	100	100	0.000301366	0.000351594	-1	-1	-1	-1	100	100	-1	-1	33	-2336	0.00460445	-1	100	-1	-1	100	-1	33	-2336	0	33	-2336	-0.992398	
40	0	0	4	4	-1	-1	-2658.5	-2658.5	100	100	0.000321164	0.000366626	-1	-1	-1	-1	100	100	-1	-1	36	-1860	0.00512983	-1	100	-1	-1	100	-1	36	-1860	0	36	-1860	-0.992353	
40	0	0	12	12	-1	-1	-2496	-2496	100	100	0.000304299	0.000353794	-1	-1	-1	-1	100	100	-1	-1	36	-1684	0.00471261	-1	100	-1	-1	100	-1	36	-1684	0	36	-1684	-0.992787	
40	0	0	13	13	-1	-1	-3040.5	-3040.5	100	100	0.000354527	0.000406588	-1	-1	-1	-1	100	100	-1	-1	33	-2516	0.00557968	-1	100	-1	-1	100	-1	33	-2516	0	33	-2516	-0.990769	
40	0	0	8	8	-1	-1	-2858.5	-2858.5	100	100	0.000317131	0.000364059	-1	-1	-1	-1	100	100	-1	-1	28	-1585	0.00648377	-1	100	-1	-1	100	-1	24	-1585	0	24	-1585	-0.950932	
40	0	0	8	8	-1	-1	-2572	-2572	100	100	0.000331796	0.000381657	-1	-1	-1	-1	100	100	-1	-1	32	-1877.5	0.00905089	-1	100	-1	-1	100	-1	32	-1877.5	0	32	-1877.5	-0.988603	
40	0	0	8	8	-1	-1	-2982	-2982	100	100	0.000315298	0.000362593	-1	-1	-1	-1	100	100	-1	-1	28	-1743.5	0.0050818	-1	100	-1	-1	100	-1	28	-1743.5	0	32	-1688	-0.990816	
40	0	0	16	16	-1	-1	-3175.5	-3175.5	100	100	0.000301366	0.000351227	-1	-1	-1	-1	100	100	-1	-1	25	-2551	0.00471517	-1	100	-1	-1	100	-1	25	-2551	0	25	-2551	-0.992029	
40	0	0	4	4	-1	-1	-2790.5	-2790.5	100	100	0.000317131	0.000362593	-1	-1	-1	-1	100	100	-1	-1	32	-1697.5	0.00451206	-1	100	-1	-1	100	-1	32	-1697.5	0	32	-1697.5	-0.99287	
40	0	0	1	1	-1	-1	-1562	-1562	100	100	0.000324097	0.000368825	-1	-1	-1	-1	100	100	-1	-1	21	-875.5	0.00710191	-1	100	-1	-1	100	-1	21	-875.5	0	21	-875.5	-0.988628	
40	0	0	13	13	-1	-1	-3085	-3085	100	100	0.000314931	0.000364426	-1	-1	-1	-1	100	100	-1	-1	25	-2078.5	0.00488089	-1	100	-1	-1	100	-1	25	-2078.5	0	25	-2078.5	-0.992218	
40	0	0	9	9	-1	-1	-2477	-2477	100	100	0.000396322	0.000442517	-1	-1	-1	-1	100	100	-1	-1	21	-1521.75	0.00701905	-1	100	-1	-1	100	-1	21	-1521.75	0	21	-1521.75	-0.987163	
40	0	0	8	8	-1	-1	-2982	-2982	100	100	0.000320431	0.000367726	-1	-1	-1	-1	100	100	-1	-1	32	-1807	0.00541176	-1	100	-1	-1	100	-1	32	-1807	0	32	-1807	-0.990992	
40	0	0	12	12	-1	-1	-2737	-2737	100	100	0.000306132	0.000354894	-1	-1	-1	-1	100	100	-1	-1	24	-1672.5	0.00487685	-1	100	-1	-1	100	-1	24	-1672.5	0	24	-1672.5	-0.99121	
40	0	0	4	4	-1	-1	-2258.5	-2258.5	100	100	0.000326297	0.000370659	-1	-1	-1	-1	100	100	-1	-1	32	-1331	0.00597526	-1	100	-1	-1	100	-1	28	-1331	0	28	-1331	-0.990302	
40	0	0	10	10	-1	-1	-2018	-2018	100	100	0.00032703	0.000375425	-1	-1	-1	-1	100	100	-1	-1	25	-1528	0.00506383	-1	100	-1	-1	100	-1	25	-1528	0	25	-1528	-0.990653	
40	0	0	14	14	-1	-1	-2659	-2659	100	100	0.000320797	0.000397422	-1	-1	-1	-1	100	100	-1	-1	32	-1888	0.00592687	-1	100	-1	-1	100	-1	28	-1888	0	28	-1888	-0.99058	
40	0	0	8	8	-1	-1	-2606	-2606	100	100	0.000314198	0.000362226	-1	-1	-1	-1	100	100	-1	-1	32	-1644.25	0.00457072	-1	100	-1	-1	100	-1	30	-1644.25	0	30	-1644.25	-0.990957	
40	0	0	14	14	-1	-1	-2837.5	-2837.5	100	100	0.000301366	0.000355993	-1	-1	-1	-1	100	100	-1	-1	36	-2048	0.00485119	-1	100	-1	-1	100	-1	36	-2048	0	36	-2048	-0.992841	
40	0	0	13	13	-1	-1	-2573	-2573	100	100	0.000321531	0.000372125	-1	-1	-1	-1	100	100	-1	-1	32	-1846	0.00540003	-1	100	-1	-1	100	-1	32	-1846	0	32	-1846	-0.991556	
40	0	0	9	9	-1	-1	-2851.5	-2851.5	100	100	0.000310165	0.000357827	-1	-1	-1	-1	100	100	-1	-1	30	-1795.5	0.006233	-1	100	-1	-1	100	-1	30	-1795.5	0	26	-1812.5	-0.991948	
40	0	0	4	4	-1	-1	-2876.5	-2876.5	100	100	0.000320797	0.000365526	-1	-1	-1	-1	100	100	-1	-1	28	-1669	0.0059342	-1	100	-1	-1	100	-1	24	-1714.5	0	24	-1714.5	-0.992572	
40	0	0	21	21	-1	-1	-2880.5	-2880.5	100	100	0.000311632	0.000360393	-1	-1	-1	-1	100	100	-1	-1	36	-2157.5	0.00456596	-1	100	-1	-1	100	-1	36	-2157.5	0	36	-2157.5	-0.992308	
40	0	0	7	7	-1	-1	-2427.5	-2427.5	100	100	0.000312365	0.000358193	-1	-1	-1	-1	100	100	-1	-1	32	-1810.5	0.00443434	-1	100	-1	-1	100	-1	32	-1810.5	0	32	-1810.5	-0.993048	
