4	0	0	0	0	-1	-1	-157.5	-157.5	100	100	6.70925e-005	7.7358e-005	-1	-1	-1	-1	100	100	-1	-1	4	-38	0.00103975	-1	100	-1	-1	100	-1	4	-38	0	4	-38	0.00104855	0.000109254	0.000144084	
4	0	0	0	0	-1	-1	-532	-532	100	100	8.28574e-005	9.34895e-005	-1	-1	-1	-1	100	100	-1	-1	0	-248	0.00080731	-1	100	-1	-1	100	-1	0	-248	0	0	-248	0.00065076	7.36918e-005	6.63592e-005	
4	0	0	0	0	-1	-1	-211	-211	100	100	7.29585e-005	8.39573e-005	-1	-1	-1	-1	100	100	-1	-1	4	-20	0.000685957	-1	100	-1	-1	100	-1	4	-20	0	4	-20	0.000626197	6.23264e-005	4.76613e-005	
4	0	0	4	4	-1	-1	-165	-165	100	100	5.75602e-005	6.8559e-005	-1	-1	-1	-1	100	100	-1	-1	4	-165	0.000768081	-1	100	-1	-1	100	-1	4	-165	0	4	-165	0.000539306	4.21619e-005	4.17953e-005	
4	0	0	0	0	-1	-1	-182.5	-182.5	100	100	7.1492e-005	8.17575e-005	-1	-1	-1	-1	100	100	-1	-1	4	-160	0.000786412	-1	100	-1	-1	100	-1	4	-160	0	4	-160	0.000642328	9.12898e-005	4.47283e-005	
4	0	0	0	0	-1	-1	-263.5	-263.5	100	100	7.7358e-005	8.83568e-005	-1	-1	-1	-1	100	100	-1	-1	0	-121.5	0.000802177	-1	100	-1	-1	100	-1	0	-121.5	0	0	-121.5	0.000623264	6.19597e-005	6.12265e-005	
4	0	0	0	0	-1	-1	-388.5	-388.5	100	100	6.78257e-005	7.77246e-005	-1	-1	-1	-1	100	100	-1	-1	0	-184.5	0.000754882	-1	100	-1	-1	100	-1	0	-184.5	0	0	-184.5	0.000970825	0.000166081	5.86601e-005	
4	0	0	0	0	-1	-1	-347	-347	100	100	8.13909e-005	9.27563e-005	-1	-1	-1	-1	100	100	-1	-1	0	-191	0.00086047	-1	100	-1	-1	100	-1	0	-191	0	0	-191	0.000630229	6.8559e-005	4.94945e-005	
4	0	0	0	0	-1	-1	-255	-255	100	100	7.07587e-005	8.10243e-005	-1	-1	-1	-1	100	100	-1	-1	4	-149	0.000666159	-1	100	-1	-1	100	-1	4	-149	0	4	-149	0.000604199	6.19597e-005	5.13276e-005	
4	0	0	4	4	-1	-1	-343	-343	100	100	6.67259e-005	7.80913e-005	-1	-1	-1	-1	100	100	-1	-1	4	-343	0.000731785	-1	100	-1	-1	100	-1	4	-343	0	4	-343	0.000609698	6.48927e-005	4.54616e-005	
4	0	0	0	0	-1	-1	-158.5	-158.5	100	100	7.51583e-005	8.54238e-005	-1	-1	-1	-1	100	100	-1	-1	4	-118	0.000634262	-1	100	-1	-1	100	-1	4	-118	0	4	-118	0.0005998	7.07587e-005	4.43617e-005	
4	0	0	4	4	-1	-1	-250	-250	100	100	5.86601e-005	6.92922e-005	-1	-1	-1	-1	100	100	-1	-1	4	-250	0.00068889	-1	100	-1	-1	100	-1	4	-250	0	4	-250	0.000635362	6.2693e-005	4.28952e-005	
4	0	0	0	0	-1	-1	-369.5	-369.5	100	100	6.41595e-005	7.40584e-005	-1	-1	-1	-1	100	100	-1	-1	4	-340	0.000691823	-1	100	-1	-1	100	-1	4	-340	0	4	-340	0.000654793	8.6157e-005	4.43617e-005	
4	0	0	4	4	-1	-1	-301	-301	100	100	5.75602e-005	6.8559e-005	-1	-1	-1	-1	100	100	-1	-1	4	-301	0.000658826	-1	100	-1	-1	100	-1	4	-301	0	4	-301	0.000575969	6.52594e-005	4.39951e-005	
4	0	0	0	0	-1	-1	-416.5	-416.5	100	100	6.63592e-005	7.62581e-005	-1	-1	-1	-1	100	100	-1	-1	4	-314	0.000821975	-1	100	-1	-1	100	-1	4	-314	0	4	-314	0.000685223	0.000118053	4.65615e-005	
4	0	0	0	0	-1	-1	-294	-294	100	100	6.89256e-005	7.91911e-005	-1	-1	-1	-1	100	100	-1	-1	4	-187	0.000670925	-1	100	-1	-1	100	-1	4	-187	0	4	-187	0.000639762	8.68903e-005	4.87612e-005	
4	0	0	0	0	-1	-1	-181	-181	100	100	0.000128686	0.000138951	-1	-1	-1	-1	100	100	-1	-1	4	-65	0.000791911	-1	100	-1	-1	100	-1	4	-65	0	4	-65	0.000746083	7.36918e-005	4.58282e-005	
4	0	0	0	0	-1	-1	-333.5	-333.5	100	100	6.78257e-005	7.7358e-005	-1	-1	-1	-1	100	100	-1	-1	4	-231	0.000670192	-1	100	-1	-1	100	-1	4	-231	0	4	-231	0.000646728	0.000106321	4.91278e-005	
4	0	0	0	0	-1	-1	-66	-66	100	100	6.67259e-005	7.66248e-005	-1	-1	-1	-1	100	100	-1	-1	4	-14	0.000680824	-1	100	-1	-1	100	-1	4	-14	0	4	-14	0.000641595	5.49938e-005	4.5095e-005	
4	0	0	0	0	-1	-1	-156.5	-156.5	100	100	6.48927e-005	7.51583e-005	-1	-1	-1	-1	100	100	-1	-1	4	-106	0.000668359	-1	100	-1	-1	100	-1	4	-106	0	4	-106	0.000631696	9.67892e-005	5.13276e-005	
4	0	0	0	0	-1	-1	-102	-102	100	100	8.10243e-005	9.12898e-005	-1	-1	-1	-1	100	100	-1	-1	4	-57	0.000711254	-1	100	-1	-1	100	-1	4	-57	0	4	-57	0.000674225	9.05565e-005	4.83946e-005	
4	0	0	4	4	-1	-1	-590	-590	100	100	6.74591e-005	7.84579e-005	-1	-1	-1	-1	100	100	-1	-1	4	-590	0.000764048	-1	100	-1	-1	100	-1	4	-590	0	4	-590	0.00062473	6.19597e-005	4.36284e-005	
4	0	0	0	0	-1	-1	-484.5	-484.5	100	100	6.96589e-005	8.0291e-005	-1	-1	-1	-1	100	100	-1	-1	0	-240.5	0.000705388	-1	100	-1	-1	100	-1	0	-240.5	0	0	-240.5	0.000652594	5.46272e-005	5.42606e-005	
4	0	0	0	0	-1	-1	-268.5	-268.5	100	100	7.1492e-005	8.13909e-005	-1	-1	-1	-1	100	100	-1	-1	4	-150	0.000680091	-1	100	-1	-1	100	-1	4	-150	0	4	-150	0.000645261	9.05565e-005	5.02277e-005	
4	0	0	4	4	-1	-1	-119	-119	100	100	6.37929e-005	7.4425e-005	-1	-1	-1	-1	100	100	-1	-1	4	-119	0.000762581	-1	100	-1	-1	100	-1	4	-119	0	4	-119	0.000822708	7.11254e-005	4.83946e-005	
4	0	0	0	0	-1	-1	-352	-352	100	100	0.000104488	0.00011512	-1	-1	-1	-1	100	100	-1	-1	0	-163	0.00071272	-1	100	-1	-1	100	-1	0	-163	0	0	-163	0.000592834	6.37929e-005	5.71936e-005	
4	0	0	0	0	-1	-1	-360	-360	100	100	6.92922e-005	7.95578e-005	-1	-1	-1	-1	100	100	-1	-1	4	-179	0.00094956	-1	100	-1	-1	100	-1	4	-179	0	4	-179	0.000940395	8.54238e-005	5.49938e-005	
4	0	0	0	0	-1	-1	-197	-197	100	100	7.69914e-005	8.79902e-005	-1	-1	-1	-1	100	100	-1	-1	4	-193	0.000767347	-1	100	-1	-1	100	-1	4	-193	0	4	-193	0.000640862	6.01266e-005	4.91278e-005	
4	0	0	0	0	-1	-1	-237	-237	100	100	6.78257e-005	7.80913e-005	-1	-1	-1	-1	100	100	-1	-1	4	-145	0.000672758	-1	100	-1	-1	100	-1	4	-145	0	4	-145	0.000625097	9.38562e-005	4.87612e-005	
4	0	0	0	0	-1	-1	-182	-182	100	100	6.45261e-005	7.47916e-005	-1	-1	-1	-1	100	100	-1	-1	0	-115.5	0.000713087	-1	100	-1	-1	100	-1	0	-115.5	0	0	-115.5	0.000809509	6.8559e-005	6.12265e-005	
4	0	0	0	0	-1	-1	-222	-222	100	100	0.000137851	0.000502277	-1	-1	-1	-1	100	100	-1	-1	0	-80	0.000656993	-1	100	-1	-1	100	-1	0	-80	0	0	-80	0.00062473	5.976e-005	5.49938e-005	
4	0	0	0	0	-1	-1	-139	-139	100	100	8.83568e-005	0.000100455	-1	-1	-1	-1	100	100	-1	-1	4	-51	0.000691456	-1	100	-1	-1	100	-1	4	-51	0	4	-51	0.000786045	8.87234e-005	4.94945e-005	
4	0	0	0	0	-1	-1	-233.5	-233.5	100	100	7.00255e-005	8.0291e-005	-1	-1	-1	-1	100	100	-1	-1	4	-130	0.000706488	-1	100	-1	-1	100	-1	4	-130	0	4	-130	0.000939295	8.39573e-005	4.98611e-005	
4	0	0	0	0	-1	-1	-219	-219	100	100	6.89256e-005	7.88245e-005	-1	-1	-1	-1	100	100	-1	-1	1	-3	0.000942961	-1	100	-1	-1	100	-1	1	-3	0	1	-3	0.000828207	9.12898e-005	7.91911e-005	
4	0	0	0	0	-1	-1	-432	-432	100	100	7.03921e-005	8.06576e-005	-1	-1	-1	-1	100	100	-1	-1	4	-252	0.000705754	-1	100	-1	-1	100	-1	4	-252	0	4	-252	0.00065956	7.84579e-005	5.3894e-005	
4	0	0	4	4	-1	-1	-268	-268	100	100	6.63592e-005	7.77246e-005	-1	-1	-1	-1	100	100	-1	-1	4	-268	0.000644161	-1	100	-1	-1	100	-1	4	-268	0	4	-268	0.000548472	5.57271e-005	4.32618e-005	
4	0	0	4	4	-1	-1	-271	-271	100	100	6.41595e-005	7.47916e-005	-1	-1	-1	-1	100	100	-1	-1	4	-271	0.000720419	-1	100	-1	-1	100	-1	4	-271	0	4	-271	0.000633162	8.13909e-005	4.69281e-005	
4	0	0	0	0	-1	-1	-117.5	-117.5	100	100	7.03921e-005	8.06576e-005	-1	-1	-1	-1	100	100	-1	-1	4	-12	0.000924263	-1	100	-1	-1	100	-1	4	-12	0	4	-12	0.000973758	0.000228774	6.5626e-005	
4	0	0	0	0	-1	-1	-390	-390	100	100	7.11254e-005	8.10243e-005	-1	-1	-1	-1	100	100	-1	-1	0	-180	0.00071492	-1	100	-1	-1	100	-1	0	-180	0	0	-180	0.000730318	7.47916e-005	5.976e-005	
4	0	0	0	0	-1	-1	-261	-261	100	100	7.33251e-005	8.3224e-005	-1	-1	-1	-1	100	100	-1	-1	4	-132	0.000723719	-1	100	-1	-1	100	-1	4	-132	0	4	-132	0.00083664	0.000100455	4.65615e-005	
4	0	0	4	4	-1	-1	-265	-265	100	100	6.45261e-005	7.55249e-005	-1	-1	-1	-1	100	100	-1	-1	4	-265	0.000682657	-1	100	-1	-1	100	-1	4	-265	0	4	-265	0.000570103	6.37929e-005	4.69281e-005	
4	0	0	0	0	-1	-1	-476	-476	100	100	7.22252e-005	8.24908e-005	-1	-1	-1	-1	100	100	-1	-1	0	-175.5	0.000765514	-1	100	-1	-1	100	-1	0	-175.5	0	0	-175.5	0.000694389	6.89256e-005	6.19597e-005	
4	0	0	4	4	-1	-1	-363	-363	100	100	6.48927e-005	7.58915e-005	-1	-1	-1	-1	100	100	-1	-1	4	-363	0.000849838	-1	100	-1	-1	100	-1	4	-363	0	4	-363	0.000604199	8.54238e-005	5.86601e-005	
4	0	0	0	0	-1	-1	-383	-383	100	100	7.25919e-005	8.3224e-005	-1	-1	-1	-1	100	100	-1	-1	0	-155	0.000782379	-1	100	-1	-1	100	-1	0	-155	0	0	-155	0.000674225	6.92922e-005	5.976e-005	
4	0	0	0	0	-1	-1	-130	-130	100	100	7.11254e-005	8.17575e-005	-1	-1	-1	-1	100	100	-1	-1	1	-7.5	0.000998322	-1	100	-1	-1	100	-1	1	-7.5	0	1	-7.5	0.00222358	0.000109621	7.58915e-005	
4	0	0	0	0	-1	-1	-324.5	-324.5	100	100	6.67259e-005	7.80913e-005	-1	-1	-1	-1	100	100	-1	-1	4	-241	0.00071712	-1	100	-1	-1	100	-1	4	-241	0	4	-241	0.000672025	8.76235e-005	5.02277e-005	
4	0	0	0	0	-1	-1	-253.5	-253.5	100	100	7.33251e-005	8.35906e-005	-1	-1	-1	-1	100	100	-1	-1	1	-20.5	0.00124286	-1	100	-1	-1	100	-1	1	-20.5	0	1	-20.5	0.00112847	9.93555e-005	9.23897e-005	
4	0	0	4	4	-1	-1	-458	-458	100	100	6.92922e-005	8.0291e-005	-1	-1	-1	-1	100	100	-1	-1	4	-458	0.000689256	-1	100	-1	-1	100	-1	4	-458	0	4	-458	0.000600899	5.75602e-005	4.25286e-005	
4	0	0	2	2	-1	-1	-193.5	-193.5	100	100	6.59926e-005	7.66248e-005	-1	-1	-1	-1	100	100	-1	-1	4	-188	0.000704288	-1	100	-1	-1	100	-1	4	-188	0	4	-188	0.000790078	0.000164248	5.16942e-005	
4	0	0	0	0	-1	-1	-224.5	-224.5	100	100	6.59926e-005	7.66248e-005	-1	-1	-1	-1	100	100	-1	-1	0	-148	0.000707954	-1	100	-1	-1	100	-1	0	-148	0	0	-148	0.000602366	6.23264e-005	9.82557e-005	
4	0	0	0	0	-1	-1	-421	-421	100	100	8.83568e-005	9.93555e-005	-1	-1	-1	-1	100	100	-1	-1	4	-150	0.000685957	-1	100	-1	-1	100	-1	4	-150	0	4	-150	0.000621064	6.12265e-005	4.58282e-005	
4	0	0	4	4	-1	-1	-485	-485	100	100	5.86601e-005	6.96589e-005	-1	-1	-1	-1	100	100	-1	-1	4	-485	0.000687056	-1	100	-1	-1	100	-1	4	-485	0	4	-485	0.000568636	5.82935e-005	4.61948e-005	
4	0	0	0	0	-1	-1	-464	-464	100	100	7.07587e-005	8.13909e-005	-1	-1	-1	-1	100	100	-1	-1	4	-208	0.000725919	-1	100	-1	-1	100	-1	4	-208	0	4	-208	0.000725919	8.13909e-005	4.91278e-005	
4	0	0	0	0	-1	-1	-259	-259	100	100	9.45894e-005	0.000106321	-1	-1	-1	-1	100	100	-1	-1	0	-112.5	0.000667992	-1	100	-1	-1	100	-1	0	-112.5	0	0	-112.5	0.000602733	6.08599e-005	5.6827e-005	
4	0	0	1	1	-1	-1	-237.5	-237.5	100	100	6.5626e-005	7.62581e-005	-1	-1	-1	-1	100	100	-1	-1	0	-183.5	0.000715653	-1	100	-1	-1	100	-1	0	-183.5	0	0	-183.5	0.000590634	6.92922e-005	6.23264e-005	
4	0	0	4	4	-1	-1	-729	-729	100	100	5.79268e-005	6.89256e-005	-1	-1	-1	-1	100	100	-1	-1	4	-729	0.000751216	-1	100	-1	-1	100	-1	4	-729	0	4	-729	0.000556904	4.43617e-005	5.20608e-005	
4	0	0	0	0	-1	-1	-364	-364	100	100	7.66248e-005	8.83568e-005	-1	-1	-1	-1	100	100	-1	-1	4	-288	0.000747916	-1	100	-1	-1	100	-1	4	-288	0	4	-288	0.000836273	8.3224e-005	4.69281e-005	
4	0	0	0	0	-1	-1	-206.5	-206.5	100	100	6.67259e-005	7.69914e-005	-1	-1	-1	-1	100	100	-1	-1	4	-189	0.000682657	-1	100	-1	-1	100	-1	4	-189	0	4	-189	0.000652227	9.34895e-005	4.83946e-005	
4	0	0	0	0	-1	-1	-537.5	-537.5	100	100	7.62581e-005	8.65236e-005	-1	-1	-1	-1	100	100	-1	-1	0	-290	0.000734351	-1	100	-1	-1	100	-1	0	-290	0	0	-290	0.000741317	6.8559e-005	5.53605e-005	
4	0	0	0	0	-1	-1	-226	-226	100	100	7.03921e-005	8.06576e-005	-1	-1	-1	-1	100	100	-1	-1	4	-161	0.000849472	-1	100	-1	-1	100	-1	4	-161	0	4	-161	0.000696955	8.6157e-005	5.976e-005	
4	0	0	0	0	-1	-1	-187	-187	100	100	6.67259e-005	7.7358e-005	-1	-1	-1	-1	100	100	-1	-1	0	-106.5	0.000728485	-1	100	-1	-1	100	-1	0	-106.5	0	0	-106.5	0.000655893	6.8559e-005	6.34262e-005	
4	0	0	4	4	-1	-1	-247	-247	100	100	6.74591e-005	8.0291e-005	-1	-1	-1	-1	100	100	-1	-1	4	-247	0.000884301	-1	100	-1	-1	100	-1	4	-247	0	4	-247	0.000630229	6.67259e-005	4.94945e-005	
