400	0	0	67	73	227	184	-26714.5	-26618	-17686.4	-19184	0.00281019	0.00905602	0.127311	0.0319269	125	149	-19879.5	-19522	0.00180343	0.0065593	289	-16317.3	0.0760638	-1	100	-1	5	-7.71295e+009	0.00415167	285	-16317.3	0	288	-16364.8	0.0915197	0.0138214	0.00447687	
400	0	0	76	93	228	217	-25700	-25453	-18532.5	-18993	0.00292824	0.00861827	0.12679	0.0206726	131	160	-20531.5	-19812.5	0.00183423	0.00674371	292	-17374.8	0.105497	-1	100	-1	8	-7.47199e+009	0.00407394	281	-17419.8	0	285	-17406.8	0.107832	0.0178011	0.0114197	
400	0	0	97	105	231	190	-27635.5	-27383.5	-19366	-20496	0.00260854	0.00872019	0.154957	0.0308849	113	133	-22041.5	-21736.5	0.00186172	0.00709751	291	-18334	0.0822715	-1	100	-1	5	-7.55807e+009	0.00455936	287	-18334	0	287	-18334	0.0880129	0.0128128	0.00473314	
400	0	0	86	97	242	198	-27628	-27534.5	-19846.3	-20971	0.00259718	0.00798767	0.109052	0.0226219	143	168	-21620	-21338	0.00174037	0.00560534	298	-18481.8	0.088972	-1	100	-1	9	-7.60349e+009	0.00447687	298	-18481.8	0	298	-18481.8	0.108013	0.0140242	0.0074315	
400	0	0	130	136	230	206	-28275.5	-28246	-21743.8	-22540	0.00308735	0.00798437	0.130853	0.0217376	151	169	-24017	-23854.5	0.00173231	0.00534943	287	-20685	0.0953278	-1	100	-1	6	-7.61748e+009	0.00406991	287	-20685	0	287	-20685	0.13755	0.02049	0.00576995	
400	0	0	67	81	230	200	-26844.5	-26723	-18688.5	-19825	0.00273649	0.00844559	0.125656	0.0217391	110	133	-21195.5	-20961.5	0.00204834	0.00583485	275	-17541.5	0.0784945	-1	100	-1	4	-7.69021e+009	0.00726615	275	-17541.5	0	275	-17541.5	0.0871726	0.012826	0.00447687	
400	0	0	93	105	237	214	-26749	-26464	-19736	-20691	0.00304263	0.0107403	0.109359	0.0255223	139	179	-22070.5	-21651.5	0.0017928	0.00643795	300	-18906.5	0.076466	-1	100	-1	9	-7.64642e+009	0.00895263	294	-18906.5	0	294	-18906.5	0.0834198	0.0128704	0.00527831	
400	0	0	100	104	260	250	-23686	-23666.5	-17697.3	-17846	0.0035647	0.00977791	0.0966169	0.0221211	156	172	-19857.5	-19716.5	0.00170408	0.00612191	325	-16550.3	0.112541	-1	100	-1	7	-7.5111e+009	0.00423526	321	-16565.3	0	325	-16534.8	0.0840013	0.012444	0.00545796	
400	0	0	96	106	227	227	-27092.5	-26869.5	-19821.5	-20370	0.00281129	0.00799244	0.135973	0.0239649	143	168	-21937	-21677.5	0.00187969	0.00659669	287	-18750.3	0.0842729	-1	100	-1	9	-7.30082e+009	0.00422793	284	-18750.3	0	284	-18750.3	0.0983	0.0148311	0.0054004	
400	0	0	85	96	202	186	-26428	-26302.5	-18748.3	-19718	0.00275812	0.00995059	0.115607	0.0270097	138	157	-20931	-20697.5	0.00223458	0.00696919	279	-17322.5	0.0809942	-1	100	-1	6	-7.5752e+009	0.00467961	283	-17288	0	279	-17292.5	0.105051	0.0153851	0.00434671	
400	0	0	93	112	220	211	-26975.5	-26506.5	-19484.5	-20341	0.00256528	0.0080203	0.102702	0.0219807	122	157	-21778.5	-21102	0.0017972	0.00694756	270	-18287.3	0.0902669	-1	100	-1	9	-7.69598e+009	0.0050884	270	-18287.2	0	274	-18285.2	0.101589	0.0169454	0.00606802	
400	0	0	84	93	234	221	-26571.5	-26450.5	-18359.5	-19211	0.00261661	0.012767	0.103486	0.0261807	121	148	-20499	-19974	0.00177154	0.0065318	310	-16962	0.0841813	-1	100	-1	9	-7.52369e+009	0.00474524	318	-16806.5	0	314	-16824	0.10282	0.0127982	0.00399989	
400	0	0	94	100	240	209	-27569	-27500.5	-20008.8	-20911	0.00269177	0.00818895	0.116668	0.0320405	146	164	-22403	-22228	0.00174697	0.00506567	299	-18858.5	0.0747084	-1	100	-1	3	-7.7735e+009	0.00481893	299	-18840	0	295	-18858.5	0.0856239	0.0115216	0.00394856	
400	0	0	82	88	236	200	-26710.5	-26565.5	-19392.5	-20242	0.00260927	0.00815485	0.104389	0.0210168	130	162	-21627	-21177	0.00172864	0.00631476	294	-18412.3	0.0911332	-1	100	-1	15	-7.70732e+009	0.00438374	294	-18412.2	0	294	-18412.3	0.109177	0.0239124	0.00546456	
400	0	0	109	120	228	205	-27342.5	-27237.5	-19076.3	-20141	0.00273356	0.0122486	0.11235	0.0212188	131	169	-21165.5	-20570.5	0.0017829	0.00678514	296	-17671.7	0.0914397	-1	100	-1	14	-7.47035e+009	0.00478996	292	-17671.8	0	289	-17675.3	0.0865379	0.0124374	0.00565227	
400	0	0	93	98	218	203	-27110.5	-27001	-19332.8	-20242	0.00274456	0.0086289	0.15151	0.0322077	141	163	-21356.5	-20885	0.001795	0.00748173	292	-17963.5	0.075357	-1	100	-1	7	-7.60965e+009	0.00469207	288	-17969	0	288	-17969	0.0848031	0.0150478	0.00636535	
400	0	0	65	76	252	204	-26818.5	-26720	-19006.5	-20203	0.002654	0.00905015	0.128565	0.0389114	143	157	-20857.5	-20709.5	0.00193835	0.00701318	285	-17741.7	0.082185	-1	100	-1	2	-7.39629e+009	0.00471151	279	-17741.7	0	279	-17741.8	0.132669	0.0241276	0.00468768	
400	0	0	97	103	248	230	-28535.5	-28310.5	-20983	-21621	0.00276876	0.00846795	0.105397	0.0255949	143	161	-22964.5	-22764	0.00213853	0.00547409	289	-19874.5	0.0947991	-1	100	-1	6	-7.63768e+009	0.00506457	289	-19874.5	0	289	-19874.5	0.0908363	0.0166939	0.00543303	
400	0	0	96	104	228	225	-25945.5	-25922.5	-18702.3	-19391	0.00274126	0.0089211	0.10153	0.0257679	130	147	-20886	-20671.5	0.00185219	0.00656443	312	-17394.5	0.162671	-1	100	-1	5	-7.46307e+009	0.00411464	312	-17394.5	0	312	-17394.5	0.108047	0.0231594	0.00692226	
400	0	0	70	82	179	183	-25561.5	-25379	-17800.9	-19015	0.00303566	0.00930752	0.11571	0.0276758	109	130	-20099	-19669.5	0.00179573	0.00699082	272	-16494	0.0800388	-1	100	-1	6	-7.49258e+009	0.00410474	269	-16522	0	269	-16522	0.0967122	0.0135168	0.00485926	
400	0	0	73	76	231	202	-25896.5	-25881.5	-18326.1	-19427	0.0027178	0.0128594	0.10216	0.0256055	131	151	-20883	-20601	0.00184706	0.00677524	292	-17327	0.104628	-1	100	-1	14	-7.65554e+009	0.00740327	284	-17333.5	0	288	-17327	0.102918	0.0158606	0.00568856	
